Filename,Label,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SFM,Spectral_Centroid,Spectral_Spread,ZCR,STE,Spectral_Skewness
noise16.wav,noise,-397.70197,91.03202,-10.424837,4.962902,-6.2663794,-9.823658,-5.518363,-1.1085773,1.466451,5.2602983,5.342247,0.5953965,-9.648329,0.052175105,5117.458028625943,5601.029914690011,0.12423109734195402,0.022955594697396536,6.9216323
noise17 (10).wav,noise,-354.58444,116.93821,21.999659,17.900702,-16.696053,-0.027007882,2.3353057,7.8181973,8.528013,10.827268,3.4922595,2.1071336,3.5378478,0.018016394,3993.253335199373,5257.286619431536,0.07687904094827586,0.10515383913079439,7.1449194
noise17 (11).wav,noise,-385.79913,102.2546,32.365646,32.69412,-5.347556,-5.313107,-7.2336445,7.6358743,13.726506,11.179724,4.1718254,2.640124,-1.517357,0.025335956,4530.106803075126,5589.6745785304065,0.08162154274425287,0.09876481976058614,7.851122
noise17 (12).wav,noise,-341.57065,108.92907,8.112765,18.225113,5.353609,12.318003,-8.394462,-0.89644253,10.758142,14.159459,2.9831276,-0.5349668,-4.5454693,0.039080888,4403.147560386471,5157.876249663237,0.10939744971264367,3.436223672740592,6.672156
noise17 (13).wav,noise,-390.5403,103.2426,31.116514,45.179085,7.591065,-2.102801,-7.839025,0.95300645,8.0589905,12.556915,6.745643,2.1028118,-3.9234426,0.013998089,4051.53242651603,5435.73182810609,0.05847588900862069,0.11240398938729929,10.110708
noise17 (14).wav,noise,-376.68332,93.216576,13.690263,32.715084,13.033832,7.59078,-4.616862,5.782426,9.463287,12.661204,5.7012377,-2.2746751,-3.9781368,0.026876403,4653.517436834718,5560.632422270671,0.07445447198275862,5.50763067820061,11.269421
noise17 (15).wav,noise,-375.98663,101.68006,22.515013,37.085594,4.5046782,2.6110187,-5.289644,-7.004593,0.2729297,9.803906,8.451954,3.7143128,-3.1799002,0.027906239,4360.032848073337,5326.872674312727,0.09359285201149425,0.2862414411306812,8.260715
noise17 (16).wav,noise,-382.51303,93.94875,13.834235,28.411478,6.4299107,7.2345123,-5.3934703,-3.9130673,7.1254735,13.791926,5.5798244,-1.3698239,-6.9562135,0.03448578,4841.959783899461,5643.536751526221,0.09552352729885058,0.06587281910368817,8.780004
noise17 (17).wav,noise,-387.82526,98.87748,18.42881,32.652657,-1.327669,-4.680761,-9.465232,-7.010764,-0.3299864,4.042497,1.5252054,3.7545097,-2.0282009,0.029200904,4437.26050561101,5353.482487304709,0.08301903735632184,0.13130571674340205,9.933449
noise17 (18).wav,noise,-342.09973,116.443855,12.585487,22.225306,3.9459229,5.3182845,-13.274275,-3.9878972,10.55952,14.048164,1.9425656,0.38591728,-3.8856006,0.0231853,4018.601078615013,4967.37294588285,0.08518543462643678,2.1807051527373105,7.903679
noise17 (19).wav,noise,-356.86563,98.35245,4.850043,29.566727,13.004067,7.2370453,-13.236182,-8.149071,15.087939,13.7197895,-1.5741297,-0.15968508,2.701736,0.029351896,4530.45637196796,5408.150832603475,0.09784146012931035,0.08301168111707434,6.973334
noise17 (2).wav,noise,-378.413,104.28575,20.98822,22.165514,-5.184909,4.786576,-0.99276084,3.3527257,8.766037,9.713429,3.7063138,3.664722,-2.258636,0.030533575,4575.980770370916,5557.381276814918,0.09531586745689655,0.0671337496952256,7.368691
noise17 (20).wav,noise,-389.58005,100.23318,26.401665,40.375343,0.79521304,-7.4167657,-8.072645,3.0251627,5.5445747,6.93945,2.5477715,3.3011131,-0.9403951,0.023039162,4457.6200786212585,5490.306170589671,0.07556012033045977,0.06744587323978285,8.855264
noise17 (21).wav,noise,-342.05536,119.92259,10.6681,22.323233,-7.2581534,-0.8538217,-6.6396422,-4.584882,4.500473,9.51314,1.8931832,5.131223,5.49424,0.015656348,3739.354304654972,4976.571512319646,0.06736036278735633,0.13426743607666625,7.4162683
noise17 (22).wav,noise,-389.78275,101.257545,26.168148,40.853912,3.2205276,-3.9469128,-5.5781636,1.200645,7.420385,10.6391325,4.418941,4.093618,-0.034349408,0.01755996,4249.503568784733,5464.591147380137,0.07236664870689655,0.08478969571885862,9.591538
noise17 (23).wav,noise,-347.50833,122.4618,15.460815,18.03396,-6.0382433,3.1821682,-8.058507,-5.002189,5.081878,10.658261,3.0012908,3.4135475,4.636826,0.01330587,3652.825895941067,5048.385650772347,0.058380477729885055,0.14501040935451756,8.068194
noise17 (24).wav,noise,-367.83743,110.82941,19.573923,23.952442,-6.667745,-3.7430823,-1.6926724,0.57102627,4.752107,6.9355187,1.8694949,1.5033008,-0.3265892,0.022796271,4251.220319902805,5465.010041943069,0.07624483656609195,0.07544302362733321,7.32496
noise17 (25).wav,noise,-413.1912,88.12539,23.117588,39.5156,14.879668,5.91621,-10.668256,-4.915176,-0.51421845,2.530055,2.915986,3.1289065,-4.9212303,0.024590695,4861.571541778,5787.33026180975,0.07833265984195402,0.04948393235553723,9.95349
noise17 (3).wav,noise,-343.33768,115.39479,6.4049344,22.771637,-3.309426,0.47949946,-7.512429,-6.5000725,6.952309,9.860172,0.18260327,3.6114783,2.2368472,0.019215167,3919.5322382869826,5027.436587022649,0.08125673491379311,0.11165055069491009,6.952291
noise17 (4).wav,noise,-364.1132,118.55905,14.657733,13.798771,-5.4082103,1.9959327,-5.661399,-0.8296639,6.1638093,11.52527,5.215759,3.1540976,0.53711784,0.018962538,3955.441849835673,5293.551999087551,0.07282686781609195,0.07143955081808946,7.083515
noise17 (5).wav,noise,-382.1396,117.47125,39.344563,51.17236,13.843229,2.6542587,-8.067841,-4.073402,4.7477636,8.906885,6.1953754,5.6408124,-2.2905385,0.0045720157,3081.679261712918,4915.379951003049,0.030009653376436782,0.5526287828685145,11.387129
noise17 (6).wav,noise,-350.53442,121.4286,17.2475,21.477144,-2.9691803,2.832261,-2.1418312,0.110310435,9.683149,12.067266,2.5226965,3.3167362,3.8826568,0.015215597,3712.9987138646325,5114.36575108013,0.060939744971264365,0.4997690610824465,8.529442
noise17 (7).wav,noise,-361.53308,113.33982,18.201237,19.496563,-2.9467545,5.0566607,-3.7180896,-5.1983385,10.307157,13.45125,4.3519707,3.7075346,-3.375951,0.021371415,4161.8856027223155,5434.62171758668,0.07648055854885058,0.08646353538756425,7.1545725
noise17 (8).wav,noise,-374.10492,108.25888,20.94667,29.318342,2.8668993,3.822436,-10.771511,-4.161237,8.765739,12.577967,1.9261917,0.60076463,0.93139493,0.022459071,4206.971521618974,5396.182132483963,0.07850664511494253,0.08065665735071795,7.543959
noise17 (9).wav,noise,-364.44952,111.71417,18.033346,24.226124,-2.3973048,0.21653166,-4.76462,-4.939645,5.7261877,10.489796,2.627952,4.2376065,1.005063,0.019128926,4071.953491949062,5335.262332096255,0.07172683189655173,0.1255298845006982,8.338044
noise17.wav,noise,-359.0037,117.292725,14.3518,26.840593,2.5038667,-1.1082596,-13.475607,-8.697051,4.252151,12.00944,2.654097,0.983869,0.013229444,0.017278384,3709.272856041985,4946.922236672304,0.06556999820402298,1.0218812544544824,8.945444
noise18 (10).wav,noise,-460.8851,43.49162,-9.757137,21.89555,0.8043453,14.718419,-0.521726,-4.6209044,-3.896838,0.9891333,1.8794396,2.4560053,-10.496749,0.18240845,7224.298033384939,5751.49886354734,0.26220703125,0.0025837112950279533,4.708371
noise18 (11).wav,noise,-365.16718,99.26897,-25.382677,7.0438266,-19.427202,2.3359265,1.7264831,-4.099222,0.8399597,8.294058,7.7150846,6.2353177,-7.480177,0.035849232,4487.869057912477,4770.076714504322,0.1340752963362069,0.03593882194294923,4.4281363
noise18 (12).wav,noise,-387.01483,100.51389,-23.264301,-11.4412155,-17.330631,4.993849,-4.354582,-3.6269786,3.1111324,9.849258,7.447702,1.8152685,-6.7467165,0.042362176,4538.989431244343,5139.865448866377,0.1185962194683908,0.02576744490211582,5.042804
noise18 (13).wav,noise,-403.65775,83.0035,-21.528625,-0.67899734,-14.24434,2.5710359,-5.9120617,-9.4991045,-3.1969247,10.125295,6.8297834,-3.1309464,-9.691132,0.0699674,5285.079326282023,5365.902094919131,0.15176566989942528,0.011832735264361594,4.2542
noise18 (14).wav,noise,-346.18967,118.08867,-24.25827,-1.9166565,-25.940578,-5.0960646,1.5446717,0.07182659,-2.6840692,7.464672,6.848188,0.80021495,-10.008459,0.020254536,3753.051757100809,4487.225713652483,0.09816698096264367,0.07781660214949378,5.5059385
noise18 (15).wav,noise,-400.6133,88.91734,-21.2001,-0.11493082,-7.457619,3.5283294,-11.50675,-11.299897,-5.5988183,9.46284,9.483795,-2.8173769,-11.156848,0.057739165,4992.609643385314,5286.403568726667,0.12710466056034483,0.020184776837253848,5.198029
noise18 (16).wav,noise,-415.4806,71.38378,-12.871394,16.963451,0.44463345,6.917859,-9.244869,-9.179063,-6.587861,4.45172,5.169443,4.013882,-5.997326,0.10679836,5820.961013258681,5413.151047566315,0.17215562140804597,0.36188105339819643,5.8197746
noise18 (17).wav,noise,-360.90417,121.50009,-22.322939,-16.43478,-18.808973,7.939686,-5.02214,-5.811552,4.439154,11.594051,4.916714,1.0386598,-4.270734,0.021908265,3736.5167628459067,4665.476634511018,0.09536637931034483,0.05712482272351236,4.6616707
noise18 (18).wav,noise,-417.85687,60.91307,-23.839815,16.473078,4.307934,14.297781,-10.444782,-18.481226,-8.922088,4.31714,1.1233108,1.7121859,-9.947246,0.08690967,5817.264160037077,5354.037385885695,0.16333288433908047,0.015012503117107587,5.7361555
noise18 (19).wav,noise,-361.17026,109.9031,-23.95881,-16.617928,-19.954395,12.358334,-6.669652,-5.7267013,6.0531225,12.288692,2.8259327,4.398024,-6.860818,0.030426687,4201.685828645019,4880.321795761397,0.12883328843390804,0.04028934162820695,4.138433
noise18 (2).wav,noise,-384.70712,90.193985,-15.854841,12.518218,0.02938446,10.175772,-16.048328,-16.90654,-11.630864,6.231423,5.889422,11.673482,-6.4524465,0.06711417,4966.436797536161,4897.942411950065,0.1360003591954023,0.18158056009883825,6.8676906
noise18 (20).wav,noise,-330.80124,114.4728,-15.084687,1.3725042,-20.314615,7.4868045,-4.1891127,-6.5160966,3.2758667,13.540038,-2.0083005,3.5224862,-8.094364,0.027463106,4074.2358281563647,4755.775234512743,0.1127087823275862,0.08716318716505014,5.0497537
noise18 (21).wav,noise,-399.51,75.57109,-19.332947,12.099187,-12.348252,1.92553,-6.3249483,-0.7568944,2.5618827,4.845321,1.4005563,4.115723,-8.557673,0.08784909,5631.371742821447,5300.081275474252,0.1706122036637931,0.015261385998973956,4.8361197
noise18 (22).wav,noise,-362.48532,103.57047,-21.425695,-6.0244055,-26.262499,4.7871985,-1.1860732,-4.943657,2.5135114,14.647962,4.9081254,3.674154,-9.147338,0.03498375,4408.917924622472,4911.480652069275,0.1378692977729885,0.04169275157282807,5.124856
noise18 (23).wav,noise,-357.97165,110.25689,-24.24835,-2.2618508,-24.34457,-2.8755438,-3.6652415,-4.5406246,2.5375717,9.9129925,3.8238392,4.3983355,-4.0438576,0.025273742,4047.843325139709,4680.378175701113,0.10780913254310345,0.05592959515771942,5.6038857
noise18 (24).wav,noise,-396.4013,86.045715,-14.876684,2.1713486,-13.403218,7.871451,-3.4982665,-5.290045,0.67541236,9.496418,4.998204,3.0547626,-7.470185,0.07295336,5325.2173306951645,5423.238123432958,0.1526636584051724,0.013070304888822784,4.6069655
noise18 (25).wav,noise,-365.5721,108.81474,-29.888138,-10.257751,-14.653562,6.300521,-5.2786894,-5.4288354,3.27367,8.844785,4.8785987,2.427239,-4.875658,0.030408721,4119.255892120006,4770.878561287486,0.10869589619252873,0.04298494985014889,5.024964
noise18 (3).wav,noise,-369.92987,100.669205,-22.050013,-1.3865904,-17.467543,3.3800042,-7.2175813,-9.1158695,-0.046156216,5.2922854,3.1514988,4.241169,-7.393205,0.037407674,4477.52372853296,4985.430628466,0.11379198096264367,0.7779993069266653,5.6967826
noise18 (4).wav,noise,-358.03568,106.65263,-21.826422,2.9559534,-21.571144,0.93654907,-0.4578055,-3.8695686,-1.012953,7.5540476,2.8157663,1.4760574,-7.9669576,0.035196405,4295.284991656666,4777.703022910883,0.12487652658045977,0.040717963909870286,4.6164527
noise18 (5).wav,noise,-344.09177,108.11894,-25.665056,-9.25315,-24.94092,3.2527702,-10.33777,-8.514094,2.4430125,9.965659,-1.341224,6.141289,-7.431505,0.030536063,4216.237258607379,4734.714428598607,0.13704427083333334,0.07043732340431455,4.7992387
noise18 (6).wav,noise,-318.57983,81.636284,-26.743872,-3.973973,-17.889456,10.616328,-6.7591553,-12.957924,1.2060075,16.584257,-4.281792,5.6240735,-6.3481255,0.06790357,5433.267858465437,5018.606923238894,0.19087868175287356,1.4582692795093952,3.7356498
noise18 (7).wav,noise,-399.65756,88.5299,-23.172497,-8.016479,-11.136887,14.572984,-2.080958,-7.934437,-1.8119156,6.72431,3.8357358,0.4664906,-9.961566,0.050457884,4987.891934023845,5321.484647354006,0.12861440373563218,0.019244311522757043,6.0380907
noise18 (8).wav,noise,-383.55737,98.37436,-6.5672936,0.20873818,-23.459284,1.771241,-11.134127,-7.256714,-0.41513413,6.099297,3.650803,4.1313815,-7.100847,0.044641998,4831.266555427573,5279.68744883613,0.14489044540229884,0.029390414482294826,5.9844227
noise18 (9).wav,noise,-367.85138,111.19364,-20.068132,-6.5817766,-18.27951,-0.73966044,-10.03258,-3.8190448,3.5319881,8.028919,4.006866,4.9043107,-3.8620708,0.032544613,4141.027184969189,4878.398103567887,0.11118220186781609,0.045370470511732416,5.228588
noise18.wav,noise,-366.55246,109.05395,-28.301622,-13.498866,-9.668678,10.7719555,-7.3908024,-5.4192653,2.5015235,12.321738,8.399142,-0.34661686,-8.245929,0.029825466,4118.6702142784525,4833.447037739253,0.10193292025862069,0.41473966392801503,5.04132
noise19 (10).wav,noise,-347.04935,122.311386,21.561466,30.024332,2.5578606,2.4228194,-8.999011,-1.5557853,5.3150163,13.143909,4.9046345,3.5371282,0.54441065,0.014809888,3562.631762427406,4872.160454995407,0.06503681752873564,5.1408814479613065,9.3741045
noise19 (11).wav,noise,-338.41272,124.58644,23.74064,19.765776,-8.763064,7.397301,0.7851559,-3.2112837,6.6266656,12.200547,0.9834297,3.0930579,2.7859468,0.013509809,3609.616297410419,5083.217506777287,0.06473935883620689,0.22068336354084098,7.765664
noise19 (12).wav,noise,-351.817,121.66585,27.031893,36.63705,2.3509295,5.860489,-6.2645855,-7.655412,9.584337,15.239151,2.5447004,5.014902,2.3100052,0.00910468,3346.831641794789,4930.617543621342,0.0520440463362069,0.304578375728058,8.789893
noise19 (13).wav,noise,-372.42856,102.64484,15.493775,28.691471,3.7893105,8.185308,-8.244648,-8.3260355,2.8568032,13.147462,9.298116,6.318741,-1.5239186,0.0248134,4253.915244232274,5297.1593738708625,0.08068987966954023,0.16793585754930973,10.598269
noise19 (14).wav,noise,-336.26025,125.85142,18.216892,17.89751,-6.1386137,7.716484,-0.6890244,-8.423142,3.871186,11.302531,4.1494746,5.5901556,3.8377426,0.012168003,3529.4289125954597,5015.042043068963,0.061680585488505746,0.23285076732214302,8.035468
noise19 (15).wav,noise,-373.07095,118.2038,26.04298,30.099121,5.8537464,4.8697624,-8.985822,-4.303004,5.4120874,12.289914,3.2496212,-1.4046699,-2.4428513,0.012110843,3672.669779841689,5223.603955085948,0.0556360003591954,0.12642185411529044,8.305647
noise19 (16).wav,noise,-339.60168,120.499855,17.233593,21.200756,-8.337955,2.177605,-6.7350655,-9.087274,6.1360235,8.7780485,5.146115,5.2919917,3.6056483,0.013063829,3705.3627541449173,5061.863357777805,0.06342605064655173,1.8545140089585601,9.521228
noise19 (17).wav,noise,-360.50818,109.35856,12.938775,19.864405,-4.051013,12.260707,-0.9288821,-2.554805,4.8300614,14.172455,2.3792238,3.9800148,-1.8538721,0.030806465,4312.15766642058,5267.24888439156,0.09503524604885058,0.1118480552612357,6.7131186
noise19 (18).wav,noise,-351.65637,127.4406,27.5211,32.866165,3.4126549,2.2122183,-7.796253,-3.310241,11.693027,14.072793,-0.7971736,0.5413266,-0.94335026,0.007303192,3180.6802646490805,4885.795010058974,0.05150525323275862,0.2572726562317741,8.410601
noise19 (19).wav,noise,-342.6462,123.213486,24.760765,24.098185,-11.058631,-0.07141359,-2.1539538,-4.719651,6.3663926,11.506367,-0.19781877,4.156049,7.5463867,0.010907989,3549.4954177695595,5057.425271542838,0.059469288793103446,0.2429664512945479,8.441637
noise19 (2).wav,noise,-305.01495,112.34165,16.401358,20.631353,-6.8978214,14.269546,-4.533969,-7.320308,10.484384,19.41683,-2.7677279,3.3097856,1.8537077,0.020229712,4148.274375941873,5202.870472728929,0.08484307650862069,0.2978882029264993,7.447362
noise19 (20).wav,noise,-350.25458,117.654495,23.617258,32.275913,-0.9568872,4.6002192,-4.6476684,-2.9961126,9.307589,13.5798855,4.137834,3.253634,-0.24007332,0.0115081575,3659.958536093762,5115.959885150601,0.06386943247126436,0.21185330995977614,8.904014
noise19 (21).wav,noise,-332.62384,117.140076,21.26335,16.39793,-10.802056,7.4473743,-2.000512,-1.4037153,10.833731,12.902135,3.025253,2.9286106,2.5086596,0.017413018,4021.7458251422813,5289.847287358238,0.07941585847701149,0.1770593892147689,7.6825857
noise19 (22).wav,noise,-346.67755,119.969376,25.604534,28.354933,-8.224307,3.3515604,-4.1977725,-1.669904,10.606667,12.297431,-3.3275986,0.76606596,5.0006843,0.013345962,3695.22853150185,5089.248529936859,0.06542407507183907,0.21429004860945003,8.060821
noise19 (23).wav,noise,-348.20935,119.18657,25.671423,23.844957,-6.789771,7.321719,-1.0210588,-5.0633035,11.072056,14.263944,0.2579146,0.054251064,1.0417275,0.01313288,3765.186826561535,5219.666046352077,0.0693078753591954,0.18376498836808638,8.615499
noise19 (24).wav,noise,-333.37427,122.630486,13.113769,13.79332,-11.289667,10.380259,3.5930386,-7.1024456,4.3721576,11.94916,2.8422568,4.8158374,1.2745063,0.015319632,3709.287029990371,5012.896711032121,0.06995891702586207,0.2553975390744089,8.596843
noise19 (25).wav,noise,-334.65546,127.01965,20.148155,23.012716,-8.470877,1.9738075,-1.2676498,-1.9392619,6.848332,11.367824,2.8430643,4.722312,3.9073582,0.009693408,3391.060498090941,4896.3532008951215,0.05579876077586207,0.23808163608494348,8.067804
noise19 (3).wav,noise,-333.50598,116.14527,15.805235,16.869385,-5.4340906,10.758537,-3.87211,-6.109963,5.6050754,14.9992285,4.8477497,5.2158294,1.5726141,0.01676841,3934.3289704336967,5165.11551014366,0.07153039691091954,0.2382429518139345,8.263111
noise19 (4).wav,noise,-349.59485,116.57834,30.20826,34.503887,-1.4401976,5.858719,-4.722381,-0.8280078,12.793862,14.5919285,1.987131,-1.7981533,-1.2470526,0.010592312,3686.744278115455,5201.312587026429,0.054294630028735635,0.2246720585756736,9.298052
noise19 (5).wav,noise,-325.96442,127.08723,20.30803,23.524265,-6.5651097,4.141366,-5.932151,-7.7194753,4.7361174,10.340617,1.9834208,3.729158,5.6408777,0.010233155,3416.7489677067197,4883.880562211377,0.051943022629310345,0.3622655617450014,8.694929
noise19 (6).wav,noise,-359.84653,111.8951,11.538686,20.009405,-2.174214,6.5227633,-2.5017672,-0.5210947,8.138401,13.643532,1.8687972,3.9171093,0.9512683,0.019356146,4099.860109844236,5282.209496681547,0.07342178520114942,0.08496226195913519,8.184127
noise19 (7).wav,noise,-364.51627,98.937,12.973216,18.53242,-4.5591674,7.4831486,-3.7332435,-4.4217105,6.969861,12.962453,1.8293796,3.492584,0.4421961,0.03896724,4821.769465252779,5565.2697580266795,0.10944234913793104,0.07080956985043481,7.478714
noise19 (8).wav,noise,-346.26013,117.34926,12.301308,18.802757,1.3268179,17.961027,1.0148062,-7.934344,3.9756851,18.994017,10.470589,3.3615515,-1.9631658,0.01549651,3764.9234545480417,5091.145659912137,0.057892196479885055,1.637770684618998,9.666569
noise19 (9).wav,noise,-335.4943,124.308205,22.520134,19.845398,-9.937838,8.192179,-0.59773666,-4.3990397,6.9514,10.389156,4.366458,4.3711224,4.220137,0.012977556,3631.148231719896,5087.109436628713,0.06779813218390805,0.22450768317208986,7.9993916
noise19.wav,noise,-364.03418,106.17145,30.27962,33.78035,6.4062157,2.9245303,-6.9974766,-6.921123,7.6010113,11.6827545,-4.86573,-2.1852646,0.91168976,0.021820955,4323.599083361329,5613.780909521598,0.0845287805316092,0.15403572864550558,8.082393
noise2 (10).wav,noise,-355.16528,131.08986,3.3224642,4.8182316,-8.350948,3.009412,-8.0748825,-5.1388307,3.5471535,10.896463,7.9451485,0.17582469,-5.3864884,0.014933609,3470.7826331532656,4814.275694683803,0.07633463541666667,0.0801727029930994,5.6937103
noise2 (11).wav,noise,-369.3644,127.06772,6.8395343,3.242139,-4.5381274,5.345222,-5.457229,0.5435541,9.330817,12.234949,7.30081,-0.980296,-6.699369,0.020805366,3613.008817675255,4894.709600005814,0.07888829022988506,2.456462517892134,6.909375
noise2 (12).wav,noise,-332.16147,116.7188,-1.8080921,9.260344,-13.681575,3.363893,-8.455874,-1.0604155,5.2802105,15.557001,5.156699,1.3142203,-1.5686585,0.026704026,4099.355155869074,4897.535651025001,0.1011584051724138,0.8064607136123787,6.1754637
noise2 (13).wav,noise,-337.04004,118.938545,-0.56069297,11.4114,3.214846,12.738623,-12.510563,-9.30187,-0.8548427,14.320807,11.905188,7.5664225,-6.5775166,0.02900519,3968.7296611479605,4898.519395546037,0.10272427262931035,2.253121973978991,5.8805065
noise2 (14).wav,noise,-377.21515,109.40535,3.5160174,12.301616,-7.6244674,6.0373864,-4.711471,-2.000634,4.3524547,5.2814116,3.3003,0.9828093,-6.865258,0.0312884,4391.145167107327,5262.972858124264,0.0977123742816092,0.0492753101663524,7.07963
noise2 (15).wav,noise,-341.07782,124.13277,-10.2972555,9.15904,-10.636971,-4.6564574,-16.04414,-4.3704443,6.040962,9.449161,2.8336089,-1.587882,-5.8524513,0.016248336,3590.7273437079343,4622.518760845133,0.07269216954022989,0.09636222319192969,6.1351185
noise2 (16).wav,noise,-380.47134,116.66554,3.8469672,4.6577406,-6.4765534,3.9144495,-7.699394,-2.2196817,7.13671,12.15611,7.607956,1.6688901,-7.5426455,0.026983041,4134.304816017956,5266.615395472744,0.10229772808908046,0.03440195758089509,5.520856
noise2 (17).wav,noise,-364.4776,95.903534,-8.032583,25.212326,-10.2147045,-5.184196,-18.162956,-10.449907,2.263835,9.49335,7.6266007,3.14592,-5.068583,0.027374297,4487.686718666982,4937.440306302789,0.09002896012931035,0.100595748681855,9.6328745
noise2 (18).wav,noise,-373.9543,87.01061,-2.8157725,32.04306,-5.873779,4.71152,-4.820584,-6.5903807,1.058197,6.7105327,7.331475,1.6214116,-9.251616,0.04444742,4964.355041935543,5054.023913491676,0.1300511853448276,0.21295214688265426,6.4973707
noise2 (19).wav,noise,-364.50537,111.4529,-1.0946524,17.225384,-7.044081,-1.3682278,-12.7474165,-2.4120972,6.1405153,8.12421,5.5787325,-0.5014474,-7.539981,0.024046957,4119.8393480285395,4991.27172555237,0.08816002155172414,0.06701555450829123,7.550161
noise2 (2).wav,noise,-413.25302,72.08647,-11.243818,20.902697,10.045139,18.403475,-4.893555,-14.710178,-8.901088,3.6605217,8.123539,2.6751084,-12.987817,0.054355253,5436.0269696753985,5483.418328594432,0.13126346982758622,0.049019504376186455,8.272948
noise2 (20).wav,noise,-276.3854,134.2069,-9.525655,16.99717,-1.4324589,4.2704473,-22.4236,-4.7924495,1.7308922,8.306048,-0.7610779,-1.0098101,-5.671334,0.014239995,3264.2669021264232,4224.201485360277,0.06327451508620689,6.339880069766215,7.4912233
noise2 (21).wav,noise,-305.23752,104.83909,-14.927201,25.663868,-14.802722,5.229979,-9.905596,-2.7799652,8.243045,7.591632,3.6686816,-0.6009183,-7.0482197,0.029605905,4334.467937105666,4443.0543614690905,0.11637369791666667,0.1836014167335681,4.4985027
noise2 (22).wav,noise,-353.9069,105.0222,-6.043412,18.142433,-9.964819,5.8979673,-8.351444,-12.256654,-0.92587525,13.828872,10.241883,-0.9390873,-6.0986495,0.028093273,4298.168136977028,4953.294391132792,0.09924456716954023,0.11199507305689285,7.5698276
noise2 (23).wav,noise,-359.20615,128.4609,6.344938,6.965037,-5.695153,5.617614,-2.791106,3.7066588,11.190861,9.129029,4.4779563,1.1335688,-4.819045,0.0193712,3704.2556413393468,4845.923691507733,0.07465651939655173,1.3386387521013445,7.077101
noise2 (24).wav,noise,-322.0423,140.72626,2.5407119,17.491186,-12.291066,-8.365174,-12.389231,-0.9232049,8.304065,15.37563,12.455506,11.43988,6.1104527,0.00421911,2680.852641338986,4113.166836053635,0.03676701688218391,0.7339197379197775,10.03411
noise2 (25).wav,noise,-283.22897,109.22389,-2.4601808,20.878372,-3.0025399,10.922002,-8.647613,-2.9764361,2.6089103,8.365043,5.2730565,7.034159,-1.4635522,0.027472857,4005.8173616388,4674.809018524136,0.09259945222701149,1.058374416034647,8.453735
noise2 (26).wav,noise,-319.51642,137.25249,9.607224,22.765583,5.3641047,9.958619,-15.505612,-6.3587976,0.31210962,11.464663,8.833493,5.4047904,-6.514302,0.007471118,2961.696343351103,4380.113117169218,0.042407507183908046,1.9337497426229233,9.064698
noise2 (3).wav,noise,-360.36755,126.75445,7.5903172,17.640625,1.8772259,7.6646237,-0.9778917,3.590475,4.409829,8.801096,8.203217,3.353851,-3.529462,0.009943741,3321.573675383636,4795.415506281116,0.04172279094827586,0.23260737305797766,10.939251
noise2 (4).wav,noise,-365.26898,104.71649,-2.394227,25.437708,0.19059157,6.619895,-7.5092516,-7.3491073,-0.1472437,0.73659253,3.643758,8.760331,-4.7598166,0.023736307,4229.283506469301,5005.304725697875,0.08132969647988506,0.07646845128236479,8.496307
noise2 (5).wav,noise,-344.8581,120.396416,2.9292452,23.67124,-12.065507,-1.4938024,-9.2684355,-3.1205394,6.412761,7.2290916,3.740696,-0.85350955,-6.2497854,0.016249957,3658.7733666619324,4611.10706336457,0.07749079561781609,0.19740234960861117,8.673122
noise2 (6).wav,noise,-375.29166,117.47397,0.7256735,0.14673302,-6.271407,8.043808,-5.7898936,-7.5239186,0.87164366,13.638017,15.07465,3.4522066,-8.297716,0.025027594,4061.3536823160275,5200.328983458718,0.09514188218390805,0.03891522274218026,5.4314227
noise2 (7).wav,noise,-382.8362,113.90599,3.4979098,-1.6022068,-15.327755,3.9357429,0.8302914,4.890326,5.776617,6.820904,5.585572,2.53377,-6.1753893,0.0308718,4342.649971589408,5392.659282341596,0.09886853448275862,0.026050481019337053,4.9393225
noise2 (8).wav,noise,-363.46564,116.79225,13.625914,31.516684,7.5407953,14.087093,-7.5619445,-6.514154,-0.36530247,6.180945,10.295966,6.943672,-2.946533,0.012927241,3687.6202702412197,4825.337471216696,0.057802397629310345,0.5884507351764882,10.823936
noise2 (9).wav,noise,-342.8124,105.72723,-7.09838,14.941111,-0.3878787,7.116401,-15.944655,-12.906751,0.3039856,6.900004,1.9530799,-4.512745,-14.438828,0.02674183,4195.063764456992,4936.046762692477,0.08790184985632184,0.6055393990107699,9.093543
noise2.wav,noise,-380.77856,105.93822,2.6297703,21.394857,-1.6250403,3.0575807,-9.551251,-9.186486,-6.355696,-0.99392694,0.81001604,-0.7590207,-9.71946,0.025216049,4301.128507149895,5221.410425874339,0.07364066989942529,0.06490905178613918,9.713907
noise20 (10).wav,noise,-427.42752,74.86603,-13.390154,8.762614,-9.601758,11.232441,-4.932727,-6.0413594,-5.313354,4.8865356,4.163576,1.8503563,-7.037102,0.10848587,5839.7128029237165,5519.505669158884,0.17136988146551724,0.005955182236613911,4.3742847
