Filename,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SFM,Spectral_Centroid,Spectral_Spread,ZCR,STE,Spectral_Skewness,Predicted_Label
source11_segment_407.wav,-107.68009,133.4677,-27.995008,7.6643777,-15.994125,2.1004086,-12.9578,-4.958587,1.4051722,13.743826,-1.2269347,-0.5262224,3.6561077,0.010383122,3059.578539214962,3687.078323949015,0.0576957614942528,56.69584504677511,10.508162,voice
source11_segment_408.wav,-155.30867,118.648056,-23.535488,19.88662,-9.611645,2.8912039,-17.23383,-5.733187,3.7452874,19.10214,-3.9370804,-3.954828,4.5414467,0.014545825,3539.719424863048,3974.718812331962,0.0832547593390804,35.49736934612274,8.214783,voice
source11_segment_41.wav,-398.4045,76.84253,-0.6076257,15.454131,-21.951124,-11.710403,-9.474265,12.718794,13.9652195,2.9925115,-2.812441,-2.6940167,-9.998174,0.08004179,5757.515172549557,5544.46548815432,0.1582143498563218,0.0164643432299008,5.1088834,noise
source11_segment_411.wav,-147.41016,143.27573,-17.592306,20.842337,4.5639787,7.524253,-24.436054,-5.9430156,4.5413094,21.949585,-1.946291,-5.7367125,-0.700217,0.006476338,2749.980689647736,3575.6864562029136,0.0613438397988505,26.227327649147824,8.274844,voice
source11_segment_412.wav,-109.68291,147.03874,-31.555265,9.096324,-4.8308277,4.015886,-15.574754,0.9603794,5.124629,15.44726,-3.2159758,-5.223144,-0.40345865,0.0063230246,2736.376222011666,3404.258167582861,0.0574095276580459,50.03379482685486,8.627993,voice
source11_segment_415.wav,-140.23743,67.29906,-18.180397,-9.144114,-5.9025936,0.33236182,-13.445505,0.03640846,-0.87044567,13.313653,-6.7202907,-3.3872383,-7.7234306,0.11132678,6482.831120848701,5480.46481362736,0.2259170707614942,6.154584759717129,4.0984697,breathing
source11_segment_417.wav,-391.00296,78.57372,-14.554766,6.5216274,-11.413893,-3.2521594,-11.404826,7.346765,11.290457,6.8436513,2.791568,1.9467491,-8.1087055,0.081903175,5589.8084240831095,5484.314444860328,0.1575240211925287,0.0149898007619759,5.1212554,noise
source11_segment_418.wav,-283.55142,88.17416,-21.07308,12.589115,-9.669873,1.1139472,-11.24771,1.7182148,8.585902,13.4986,1.8796045,-2.4648044,-4.2052393,0.054434698,4856.019561022243,4940.242220442007,0.1214585578304597,18.741942570663213,6.6266365,mixed
source11_segment_42.wav,-222.63162,50.270874,-21.422321,-12.071495,-12.364847,-3.3982975,-3.6701226,13.577562,8.780359,10.673139,-6.5118785,-7.1149707,-10.5419035,0.13010128,6953.888465434684,5911.023279397772,0.2223644037356321,1.8794422594539693,4.2767797,breathing
source11_segment_420.wav,-345.98428,98.49707,8.698727,25.746967,-3.329922,1.458916,-12.019172,5.5724,9.184431,8.126752,-2.3308902,-1.8362409,-5.4954305,0.037739895,4673.807608669914,5167.761009162411,0.102118130387931,0.7913362716642246,7.6764555,noise
source11_segment_422.wav,-389.02133,73.95902,-10.469818,7.956507,-27.145973,-6.4411397,0.3854576,18.444407,14.6571455,2.0505116,-5.014407,-6.15803,-10.560844,0.069840916,5684.021949962807,5381.2496020582,0.1543473868534483,0.0204300173488311,5.4687757,noise
source11_segment_423.wav,-385.13986,76.39777,-11.616448,8.208669,-25.546,-0.6183193,3.086766,9.726423,6.5861835,4.3220143,-0.2841612,2.2236083,-7.947249,0.084194764,5705.704369482426,5359.950836907197,0.1744005926724137,0.0188043418453435,4.454678,noise
source11_segment_424.wav,-191.89857,137.86508,-5.2838573,14.363702,3.2391505,0.5643055,-29.696177,2.002268,6.651698,19.049582,-1.9375204,-5.3607855,-0.030119086,0.012761448,3118.755833995429,4208.219181996103,0.0676129220545977,5.466187179793813,5.7580795,breathing
source11_segment_425.wav,-158.19312,64.12306,-13.537174,-13.281161,-4.0980206,3.0358498,-14.108341,7.9069734,-0.29885712,9.080252,-4.343058,-2.8416798,-10.341177,0.14321947,6774.838064682484,5535.890466706676,0.2439722521551724,2.974606385928272,3.9693475,breathing
source11_segment_426.wav,-197.46742,68.90539,-18.356295,-14.083816,-6.429372,0.9653238,-14.405158,5.002089,-3.108539,6.055195,-2.5578632,-2.9936137,-10.1804,0.13013361,6497.804951772588,5564.688675239088,0.2188397988505747,3.266446710871048,3.936414,breathing
source11_segment_427.wav,-220.0634,144.56793,-5.1873736,14.746427,4.98583,-0.07732089,-25.458466,4.814489,5.8482833,17.189526,-2.319787,0.65804416,-1.3921922,0.0083047245,2910.8172545888287,4118.711813000775,0.0531833692528735,5.736093522167921,7.00556,breathing
source11_segment_428.wav,-389.18372,84.87788,1.8978587,17.589254,-16.27123,-4.6246624,-3.43437,16.942095,18.67176,12.293499,7.2422647,3.9915736,-9.82469,0.038207278,5138.715577334957,5466.497986079236,0.1028758081896551,0.039024776073894,8.62067,noise
source11_segment_429.wav,-399.73666,80.88332,-1.0301018,9.621334,-21.04777,-6.2959523,-2.774477,16.150702,15.09917,7.741687,0.029101599,-0.3589437,-12.905118,0.06906289,5650.118026734264,5652.672362107308,0.1474833872126436,0.0148953453535375,5.870041,noise
source11_segment_43.wav,-149.26964,35.137924,-24.92487,-24.61882,-4.826074,2.851905,-4.2258964,9.885139,4.9079213,8.757453,-5.2028594,-4.2697268,-8.765357,0.17181738,7937.525432543596,6273.329522388596,0.2616345635775862,2.5394096973142184,3.5273905,breathing
source11_segment_430.wav,-322.38034,110.366394,-5.0714426,9.191499,-14.960042,-1.3029178,-8.037941,13.320569,12.6116295,4.915215,-8.876914,-2.2632744,-2.1133265,0.034896173,4238.999212768899,4820.84618122644,0.107977505387931,1.8708009111797277,5.7534904,noise
source11_segment_431.wav,-172.46188,72.7798,-15.164169,-9.750213,-1.04707,0.35953036,-16.519434,4.336332,2.972409,11.598825,-6.2135515,-2.7740183,-9.492982,0.13400048,6345.912530037978,5408.136289023803,0.2180933459051724,2.520450001194901,4.001522,breathing
source11_segment_433.wav,-287.06387,111.9825,-10.032424,10.328336,-4.7126784,-2.8254106,-22.27612,5.313196,7.7913237,13.337724,0.9701292,-1.4042695,-6.523159,0.04259423,4272.984228857436,4759.3050088154505,0.1009675826149425,3.1409098619239866,5.836429,breathing
source11_segment_434.wav,-284.4131,131.00995,-1.3934313,13.209004,-1.6804736,1.7186918,-17.45405,8.987712,12.280101,13.419589,-3.6470673,-0.7493305,-1.2494214,0.015278014,3385.6581322840907,4472.226918631378,0.064307201867816,2.749607513104216,7.3373594,breathing
source11_segment_435.wav,-402.78772,79.28971,-1.1184492,10.282991,-17.295162,-3.5403895,-2.852173,11.588901,10.417309,4.643595,-0.6659667,1.079477,-9.487313,0.06994168,5705.179044405943,5703.094639987113,0.1448736081178161,0.0149285172494505,6.710207,noise
source11_segment_436.wav,-373.31995,64.153015,-4.5683904,14.219669,-15.47558,-4.4894404,-6.918594,10.367045,13.076165,10.832335,-1.0060662,-1.6550065,-10.906748,0.10863042,6354.90959981279,5687.539738701716,0.1854234015804597,0.2273395704266997,5.4761243,noise
source11_segment_437.wav,-127.28573,24.261536,-24.762667,-28.35619,-5.8794317,0.7391744,-6.8641224,10.674992,-0.90164244,5.627313,-5.618807,-2.3431947,-13.671821,0.22578515,8656.214511287468,6286.247430627953,0.3282989852729885,2.8661225082492723,2.6549244,breathing
source11_segment_438.wav,-388.47577,69.12179,-3.6219535,19.105583,-3.0892713,0.28157827,-8.669435,9.791465,8.07854,7.0978827,-0.7419231,-0.56345415,-7.2390285,0.1358665,6319.2143224847605,5520.593238855317,0.1989493534482758,0.5419814618939609,5.000514,noise
source11_segment_44.wav,-393.25534,74.29987,-5.776926,3.4995458,-31.042671,-12.62603,-0.5218578,18.541948,14.338654,0.04223394,-12.057178,-8.736817,-9.579929,0.07151217,5765.710116443294,5578.06531344984,0.1547065822557471,0.0194083250456118,5.6258926,noise
source11_segment_440.wav,-121.21636,136.90913,-21.325977,24.051746,-2.1786902,4.174945,-15.816061,-3.0147245,1.8460091,15.912724,-5.9468656,-5.745631,3.6663296,0.0058862697,2866.927232755717,3618.8236086506754,0.0562982668821839,42.77240750832602,9.656951,voice
source11_segment_441.wav,-232.8239,131.89822,-15.995078,8.457504,-11.439518,3.7333584,-7.413084,1.8644185,7.1068134,14.364599,-1.400947,-3.1303024,-5.7868767,0.017839901,3307.14333857299,4179.038591468926,0.0641444414511494,27.177289816131008,7.8619976,mixed
source11_segment_442.wav,-316.64395,102.42613,-19.070192,0.40593377,-17.067232,2.3885474,0.5794765,12.029945,9.019644,7.2981176,1.1942735,1.8540343,-2.3430717,0.0408566,4465.9354369776365,4895.321831050806,0.1057998832614942,12.375788836050884,6.2643027,mixed
source11_segment_446.wav,-284.33844,111.412346,-21.669004,6.023523,-19.1247,5.5512204,0.19317375,4.2048917,3.9688213,15.73701,-0.6402173,-4.4748344,-5.526237,0.03536594,4084.962801852262,4542.718531776409,0.1104581986350574,12.053487082076598,7.271093,mixed
source11_segment_447.wav,-397.92404,81.39257,-7.7338834,4.2053227,-18.178312,-1.9634566,-3.4779308,12.250253,9.926049,7.0193677,2.0403733,-0.22386093,-10.859651,0.0751657,5569.279264967482,5605.509244447587,0.1432123293821839,0.0214130444872069,6.8385396,noise
source11_segment_448.wav,-399.49222,75.34026,-12.051682,8.565078,-14.648107,-4.975796,-6.1041026,12.110059,9.140743,1.6609429,-3.6421154,-3.0214355,-10.280646,0.092859104,5768.078837624264,5555.513567835717,0.1551611889367816,0.013761318487928,5.560252,noise
source11_segment_449.wav,-251.17464,91.465744,-25.169403,17.024906,-12.069538,0.45914012,-7.560589,1.8809662,6.1741467,15.260717,-3.4102175,-9.913082,-4.866829,0.043730706,4589.543204274785,4622.380503924968,0.1145945581896551,20.64854643933712,7.1188874,voice
source11_segment_45.wav,-409.42328,75.67855,-4.384425,9.224616,-18.465235,-11.170127,-11.901537,10.910285,5.8896155,-1.6617074,-8.376891,-4.3350463,-5.9166827,0.097411536,5927.783376888652,5698.389997996019,0.163360946479885,0.009860156007068,5.043054,noise
source11_segment_450.wav,-258.7666,127.636955,-13.197953,5.9122014,-3.3260357,3.6470852,-13.963414,2.831359,7.444966,13.515389,-0.85243833,-2.7142816,-4.467004,0.015651815,3394.820335926549,4339.851354297747,0.0713507992097701,9.838002012428865,6.089835,mixed
source11_segment_451.wav,-157.24988,135.99841,-17.592659,16.538298,-13.334256,4.52059,-11.089517,-1.6097476,2.4116592,18.780134,-3.4093204,-5.288989,2.0916672,0.006968706,2759.2855035925813,3645.499664979084,0.0525491648706896,38.38646622827395,9.949207,voice
source11_segment_452.wav,-180.94113,150.48758,-15.204569,8.554193,-5.961928,-2.3612509,-19.280146,3.3316746,10.595978,18.185152,-3.694476,-3.5154052,-4.0762444,0.004452128,2571.365459275832,3686.939800160306,0.0481546336206896,25.14735418945185,7.310949,mixed
source11_segment_454.wav,-318.11206,74.24728,-9.256349,0.43578422,-10.082383,-3.1300406,-11.164733,15.233731,14.235872,13.719961,-2.4992433,-2.6875026,-6.946509,0.06864637,5777.625212341604,5617.814995051856,0.1518835308908045,0.7313184762545835,6.1613517,noise
source11_segment_455.wav,-157.00192,45.034718,-25.638105,-23.29235,-11.248709,-0.74034476,-12.36337,5.581903,0.18950653,7.8337994,-8.697074,-7.140026,-6.4369264,0.124198906,7266.863687184026,5925.7047055408975,0.2421706627155172,4.932443005409673,3.6468835,breathing
source11_segment_456.wav,-373.42175,92.7431,-18.0614,-5.9141216,-24.437874,-0.8162796,-3.26754,10.608389,12.846921,5.0531383,-5.187409,-3.8243616,-9.537225,0.04275865,4855.201745150066,5231.632004261246,0.1220141882183908,0.0313813692561722,5.7851243,noise
source11_segment_457.wav,-398.9072,72.201515,-8.909841,13.844465,-19.937166,-10.439169,-12.19831,7.8405495,16.096014,12.543418,1.4997779,-3.9156249,-14.867967,0.06463198,5720.524406335247,5461.064434821166,0.1458838451867816,0.0192617711078138,6.8186784,noise
source11_segment_458.wav,-193.18013,143.84193,-1.9616398,14.562058,8.582385,0.26536092,-29.449104,0.33926177,12.707073,20.644684,-2.481555,-6.5563297,-0.0025267326,0.0073128543,2848.7732833998925,4138.510791165211,0.0556921246408046,7.269742802862143,6.8062963,breathing
source11_segment_459.wav,-376.71057,102.80037,2.5440195,12.701277,-8.705273,-3.9620771,-7.3447366,18.864105,21.328442,13.973376,3.0058365,-1.0275705,-9.214087,0.023173045,4295.5223476062165,5280.2862162429365,0.0729952406609195,0.0799843440252232,9.28407,noise
source11_segment_46.wav,-278.85077,118.53651,-0.8427978,12.905952,-5.2291765,-6.0939956,-21.40312,2.8764791,5.250157,9.5418,-3.6070626,-4.251111,-3.8381355,0.034367234,4004.5784665912274,4758.162389444426,0.085791576867816,4.561956591446577,6.4660387,breathing
source11_segment_460.wav,-395.2537,84.90595,-4.9109287,3.5508223,-20.179113,-9.805003,-6.6424565,16.820799,17.10288,11.640231,1.6129245,-4.5216537,-14.370097,0.05699924,5367.919583520559,5630.915772507928,0.1200554507902298,0.0188937955186029,6.59252,noise
source11_segment_461.wav,-371.2761,81.79787,-10.120271,4.8072715,-16.459572,0.15958135,-2.9573328,10.156151,10.333301,7.0738096,-0.7967449,0.97641283,-6.6259527,0.070076086,5519.262519077949,5490.847570352045,0.1519340427442528,0.0755587946354395,5.479765,noise
source11_segment_462.wav,-170.12607,30.89414,-25.624939,-25.921465,-5.844232,0.7327532,-9.883873,5.7647023,3.1651611,11.878073,-7.810673,-6.0729847,-11.794699,0.15912068,8022.764849759984,6166.787311101267,0.2724833872126437,2.336137307920854,3.8395488,breathing
source11_segment_463.wav,-191.16588,146.01878,-5.019944,12.089633,8.583026,2.186811,-32.734364,2.359686,4.0816045,17.748947,-4.493571,-4.389193,1.7925321,0.010342645,2881.0816466520982,4072.8316871044663,0.0582513918821839,8.84010642393885,6.163056,breathing
source11_segment_465.wav,-390.7425,78.96634,-8.745702,11.082206,-23.257067,-8.002325,1.0157726,19.163954,9.834637,0.25826254,-5.5253067,-2.762482,-8.211093,0.07493343,5576.198041875639,5398.664194745897,0.1531294899425287,0.0165149486446053,4.680123,noise
source11_segment_466.wav,-394.73663,76.19872,-2.2555068,6.91155,-19.45749,-6.146403,-1.1843814,18.101456,12.754324,6.034083,-5.0753484,-6.377576,-11.67333,0.09005451,5921.0601627094375,5754.150598184092,0.1592245869252873,0.0162713802823355,5.495134,noise
source11_segment_467.wav,-157.86667,39.47399,-23.153376,-19.868551,4.734441,0.8297417,-11.209694,9.295224,1.9565496,13.978735,-7.8213973,-4.616314,-7.675168,0.13386649,7757.019817176149,6192.6937333369015,0.2584523168103448,3.728708450407909,4.269928,breathing
source11_segment_468.wav,-327.3755,54.307545,-13.512347,3.9298995,-12.723845,0.93448496,-3.195813,4.9350405,8.480863,9.933181,-8.10673,-3.2970016,-6.5918164,0.12195443,6914.060348157686,5668.191281448158,0.2311366289511494,0.8935821119351366,3.9166236,breathing
source11_segment_47.wav,-231.6338,132.23222,-0.6780396,20.60921,10.318085,1.511618,-27.50261,-0.058549233,8.45697,16.133839,-1.5416274,-3.8127744,0.91204363,0.01343139,3307.7869451362862,4396.089838536043,0.062359689295977,5.56123356742386,6.89955,breathing
source11_segment_471.wav,-384.08356,83.83632,-0.75814,26.2034,-2.324941,3.0897546,-6.0065846,7.7367125,11.866059,9.492995,2.831274,1.7274686,-6.6755223,0.06557147,5343.282612338035,5283.370827819074,0.1321614583333333,0.1443666993678047,7.523945,noise
source11_segment_472.wav,-401.47028,74.96078,-2.1906204,16.208557,-10.939274,-2.2507327,-6.520052,10.941818,13.379541,8.645486,-0.7989995,-1.9118916,-8.780811,0.09536226,5914.47875849827,5682.903082421073,0.1626201059626436,0.0129973920858922,5.6041923,noise
source11_segment_473.wav,-172.60402,40.768223,-17.909637,-15.565456,-3.2826269,6.5673676,-6.7148695,8.360685,5.1216083,12.548022,-1.9062824,-4.4520507,-8.6047325,0.1588722,7672.505873849186,6048.588655787605,0.26708984375,2.2273678406857687,4.0532866,breathing
source11_segment_474.wav,-246.728,51.590252,-16.064243,-8.937646,-7.8712354,1.943775,-6.9710293,11.93597,5.4360585,10.122202,-4.034341,-1.4553903,-7.414936,0.13940747,7157.023110305573,5855.454629451609,0.2391792385057471,1.2756862265913818,3.8476639,breathing
source11_segment_476.wav,-305.22797,113.381,-15.785403,5.7415533,-7.4155154,0.6437791,-14.5407505,1.2008456,4.549766,11.435952,1.2018687,-1.6455733,-5.5934267,0.03792585,4122.2160459198985,4741.888242575478,0.1016073994252873,6.063184748274527,6.256684,breathing
source11_segment_479.wav,-385.77002,81.87297,-7.645119,4.2365785,-15.369822,0.063349955,-4.8752565,9.884098,13.546532,11.41079,-3.7134423,-1.9555384,-7.1265492,0.07398078,5565.904706329443,5608.13758099164,0.1501661278735632,0.0256769687012699,5.349902,noise
source11_segment_48.wav,-407.56183,70.85051,3.9956717,30.1013,-6.318227,-2.1714938,-2.6841369,14.682754,14.62595,6.1262684,-1.0103682,-0.04950223,-6.635792,0.068903185,5869.049599765048,5629.545688287068,0.147320626795977,0.0156122200578623,7.4737806,noise
source11_segment_480.wav,-222.51643,59.2568,-16.005161,-15.971212,-9.57659,6.040606,-3.058029,7.586506,0.23849845,11.545749,0.48558798,-1.7774514,-9.4858885,0.12409969,6771.845202365211,5935.214319930472,0.2170831088362069,3.76893052436153,4.3602395,breathing
source11_segment_481.wav,-103.31769,115.20367,-30.687958,3.0633848,-12.638031,3.132087,-8.060838,-1.5855575,-3.0773406,10.544366,-5.1516476,-3.0615895,-0.95693725,0.04120101,4019.6043441331135,4122.188880031037,0.0996374371408046,42.31413779275309,8.017357,mixed
source11_segment_482.wav,-125.57598,124.32651,-21.431479,28.84992,-8.847559,10.025498,-13.22603,-7.33533,-2.3148355,17.80442,-3.4611588,-3.9996502,4.1002483,0.011948255,3428.8324963758805,3751.167751698824,0.0816945043103448,35.91820415757015,9.394143,voice
source11_segment_483.wav,-151.41298,141.30682,-23.92696,20.310751,-8.83366,4.9810762,-6.6941705,-2.5028543,-0.05567332,12.246305,-6.0062222,-4.4778295,3.8911011,0.0041904934,2515.0376007005884,3271.281804268589,0.0470770474137931,49.52778479475743,11.740337,voice
source11_segment_484.wav,-146.16812,138.00888,-18.789429,19.588066,-11.467299,-1.2054578,-17.960924,-3.4274812,3.0637827,17.001328,-2.4138095,-1.2377801,3.218471,0.007262665,2879.262601520148,3558.996229252318,0.0609509698275862,36.00256527833791,9.214473,voice
source11_segment_485.wav,-125.32871,124.970795,-26.44452,23.190983,-10.204923,6.3268557,-10.947448,-4.7414427,2.0204911,14.56097,-4.3981133,-2.4749563,3.9804852,0.008766918,3181.8810881059308,3599.122895785853,0.0767162805316092,40.63457458337629,9.205098,voice
source11_segment_486.wav,-113.01401,115.3201,-28.090887,-8.553441,-8.134803,-1.3772628,-14.567101,1.5918136,0.91115725,14.962778,3.4308457,1.090606,-0.2430922,0.06648906,4400.329960513239,4403.979039596704,0.1230188128591954,27.394033218421733,6.3501024,mixed
source11_segment_487.wav,-121.49128,125.739845,-30.196213,18.502567,-6.630907,3.1957977,-18.113554,-3.5314574,2.1118526,15.634756,-2.585529,-3.443509,5.838146,0.012370057,3302.2214240388457,3742.7685266514886,0.0791857489224138,43.45403372624491,8.025685,voice
source11_segment_488.wav,-106.6357,137.4042,-26.523355,8.173014,-16.766685,0.31841397,-15.612171,0.5756976,0.41513845,11.094577,-3.9995115,-5.206341,1.8405714,0.019710671,3163.1546623581257,3663.645240698075,0.0741008890086206,45.51646740443337,8.24261,mixed
source11_segment_489.wav,-130.50226,119.757164,-18.287367,3.0946589,-10.629108,6.3051763,-6.8139825,0.4666373,-4.1066594,11.427622,-3.2709074,-2.954153,0.588746,0.0530456,4208.392929888984,4264.863987318622,0.1190396012931034,30.93463070844596,7.657246,mixed
source11_segment_49.wav,-407.35205,79.460205,10.941224,26.76666,-10.927335,-9.274461,-11.960265,11.83061,16.939528,12.635635,4.8489323,5.550285,-6.3770156,0.056527566,5565.945273468712,5694.135602006181,0.1268184267241379,0.0220770553572674,7.572488,noise
source11_segment_491.wav,-120.20959,124.88789,-19.54657,12.75591,-12.160526,3.927983,-11.988184,-0.28607666,-1.9367554,13.987709,-1.6467379,-1.8944554,5.038422,0.013272116,3325.950922427175,3857.822574890553,0.0715135596264367,51.02568740888117,10.304986,voice
source11_segment_492.wav,-135.47832,144.8384,-34.330395,15.875968,-5.7810225,3.1499963,-16.407892,-5.73997,1.5171791,9.93628,-4.4653997,-3.0715563,3.8740118,0.0038046795,2480.843381852836,3185.0147069315067,0.0447703394396551,59.000157839882405,11.343982,voice
source11_segment_494.wav,-146.4421,127.63371,-23.9479,25.486893,-13.941092,4.1791496,-10.832416,-7.5249724,2.052487,15.041167,-5.1517873,-2.3250036,10.25843,0.010967842,3166.829451718529,3507.065520703685,0.0787255298132183,38.21685658888945,9.920085,voice
source11_segment_495.wav,-121.29826,131.01434,-32.240406,21.098314,-15.917044,2.3267672,-10.006752,-3.3160927,-0.44456592,15.664583,-4.3739934,1.8297923,9.652894,0.0067726113,3040.0516778096617,3412.221869042531,0.0714574353448275,39.916742833460425,9.121068,voice
source11_segment_496.wav,-167.48317,97.58342,-17.514414,10.688608,-9.36278,3.7780948,-7.212497,2.1993504,4.2465057,15.254751,-1.616566,-1.6078086,1.1128863,0.05191154,4739.127816624171,4632.11486852186,0.1268857758620689,23.7714922407782,7.0713634,mixed
source11_segment_497.wav,-179.31863,122.40644,-13.611912,21.79819,-1.8469224,7.5677776,-8.200116,-4.43436,-1.9184332,17.591078,-3.0505674,-2.6000876,0.96621066,0.024080753,3666.69891286536,4043.62365953042,0.0866727280890804,38.20695839311949,10.819962,mixed
source11_segment_498.wav,-157.94545,146.9447,-24.886074,12.365281,-10.4707575,0.8726896,-17.477009,-0.3373091,3.586082,12.570458,-2.3091416,-1.761434,4.8043203,0.010087436,2755.134295382133,3419.787005171502,0.0615346623563218,32.63034470862241,7.931283,voice
source11_segment_499.wav,-168.29503,114.220505,-13.2991705,2.6332676,3.8426206,6.272306,-19.893784,0.15812244,4.719311,15.145955,-6.102905,-5.6367264,-4.159522,0.055377226,4106.853695041018,4378.88609823092,0.1191125628591954,11.842561349735698,7.261749,mixed
source11_segment_5.wav,-181.99127,115.81569,-18.201239,17.910854,3.2597334,0.28993118,-19.010345,-3.0739374,3.3826716,13.741723,0.15578856,-2.312891,1.1337448,0.03577378,3889.5401864593546,4225.972831970405,0.0933122306034482,34.10420277161319,8.131234,mixed
source11_segment_50.wav,-272.63968,129.83833,0.6419691,21.770643,6.65019,-3.5145636,-27.03901,-4.5606537,2.379848,11.864318,0.14358898,-3.7173336,-4.4138985,0.033780716,3658.193435542282,4267.521005543003,0.0898998742816092,3.614842388369789,6.1847954,breathing
source11_segment_500.wav,-89.94713,97.55576,-26.953192,5.304521,-9.58728,3.2257235,-12.287973,0.8435779,4.2467856,14.451195,-4.4930363,-7.238283,-2.2240505,0.06434359,4789.793762032762,4554.773080525168,0.1368758979885057,32.31102520851903,5.672117,mixed
source11_segment_51.wav,-185.3894,57.291264,-24.048138,-14.37369,2.4399872,4.903124,-5.523804,9.777815,3.4708705,15.890955,-1.2695649,-3.571318,-12.886237,0.12718795,6716.768302746366,5613.044980129489,0.2290880926724137,1.6757228406350737,3.8986342,breathing
source11_segment_52.wav,-199.75285,100.40316,-13.313464,1.1726397,0.093922034,-3.6997988,-21.170456,1.6567298,0.6120974,15.480855,-1.6410891,-3.3590317,-5.0744343,0.06873037,4890.444008519431,4917.387806104341,0.1459568067528735,4.075738683192199,4.9903975,breathing
source11_segment_53.wav,-353.069,97.68648,6.957146,31.033752,-0.31855616,-3.5965087,-15.338356,5.8511934,13.862107,13.655694,5.988886,4.6223316,-5.435906,0.03777758,4641.474842231816,5051.870558859685,0.1061703035201149,1.0157471736623889,7.831012,noise
source11_segment_54.wav,-412.84464,68.339645,7.060379,34.141838,-5.700038,-6.832832,-15.90067,2.0416577,7.2848372,5.5316477,3.9361024,8.845101,-2.6672509,0.08362603,6070.817691412171,5658.215191614423,0.1653645833333333,0.0122739696993648,6.26104,noise
source11_segment_55.wav,-204.57828,49.212784,-12.581209,-9.44268,-1.982109,-0.39296016,-10.304697,13.169696,5.1135817,14.849218,-4.907781,-0.8655713,-2.7502089,0.13318406,7369.596013787009,6011.795281109639,0.2553823186063218,1.8927037457994729,4.2971025,breathing
source11_segment_56.wav,-262.36325,67.86911,-10.470237,-3.2145562,-6.4786887,-4.062974,-10.753218,13.340482,7.429071,12.6216955,-4.111133,-2.1407063,-5.8916044,0.10545777,6403.955203964031,5619.807458225886,0.2035347072557471,1.3158467875395208,4.7794204,breathing
source11_segment_57.wav,-349.3816,95.678635,-1.7436432,14.7499695,-11.499552,-6.69699,-11.853599,9.275647,10.028924,4.499103,-4.2214932,-4.657302,-9.403127,0.083208546,5139.138323356017,5130.808745145626,0.1473262392241379,3.347333077992705,5.23909,noise
source11_segment_58.wav,-148.08177,154.35684,-5.1966915,15.888031,8.634706,1.8515232,-31.608868,-5.7678604,2.9722452,19.27273,-0.22734489,-4.110519,-0.43001017,0.005052612,2550.225149551856,3833.1132926659807,0.0504332794540229,10.019319845697266,5.7951565,breathing
source11_segment_59.wav,-364.591,107.21617,7.907937,20.055641,-7.71013,-6.574103,-10.643888,13.500673,17.962685,10.155545,-0.60757166,3.33651,-2.8034565,0.028556775,4331.968246696908,5111.624875548261,0.0839507004310344,0.4376121205519993,7.7978563,noise
source11_segment_6.wav,-133.03152,129.37708,-24.925835,19.939653,-7.7485294,4.7058105,-13.088549,-6.591658,2.8665438,20.738169,-2.287038,-3.3193893,5.0977006,0.009339915,3107.6227917778388,3742.912738643587,0.061871408045977,42.35939027924586,9.315661,voice
source11_segment_60.wav,-410.31186,68.960495,9.228393,38.46589,-3.1424851,-2.288018,-11.327949,3.0716798,5.869024,2.3254704,0.53997195,4.5576057,-1.9343604,0.08686512,6057.251272350302,5611.459342326081,0.1620813128591954,0.0137452534911346,6.40162,noise
source11_segment_61.wav,-420.6794,64.12696,1.8186255,30.233013,1.7897242,0.02731081,-12.574275,0.2009301,0.51237583,0.020282412,-2.4509842,1.8018132,-2.5557582,0.12923406,6380.70470191515,5739.517082910806,0.1854290140086207,0.0081201528839637,5.6308975,noise
source11_segment_62.wav,-361.56967,66.70569,1.7617058,22.3318,-3.6725473,-0.36929467,-8.719686,4.206835,2.3975642,10.192396,3.2699463,3.1062093,-1.8525633,0.1026556,6252.977408414638,5739.316038502734,0.1790196210488505,0.3417937749124676,5.844106,noise
source11_segment_63.wav,-173.17647,42.006214,-31.010883,-19.081476,-1.6579984,0.8127123,-9.272423,7.2338095,-3.8373086,12.951922,-1.8048218,-2.1516178,-11.252843,0.13692622,7347.349288937477,5880.356814878816,0.2627345994971264,2.5813785734279566,3.5136638,breathing
source11_segment_64.wav,-189.82976,143.83705,-2.4342442,16.947903,3.8838127,-2.0649061,-30.006378,-2.455763,6.8288975,16.604202,-2.9794123,-5.7686086,0.21303236,0.009742272,2942.5120029211807,4133.110795761031,0.056006420617816,7.0203818580824775,5.958459,breathing
source11_segment_65.wav,-410.58395,71.185295,6.647276,36.830063,5.2077684,1.2526367,-12.5270405,3.0936458,5.7362676,4.345812,1.4803482,8.062632,0.9887641,0.077752024,5828.700011617131,5625.99536827247,0.1500987787356321,0.0249516452323494,6.526607,noise
source11_segment_66.wav,-149.3677,39.801617,-24.707169,-26.961672,-1.465439,3.5313623,-4.9877687,12.291354,-0.98690015,17.054256,-3.6962821,-5.5863204,-11.514335,0.15734662,7910.707095554104,6205.162786161664,0.2926263918821839,2.628160279470286,2.8717098,breathing
